SUID,annotation name,annotations,Betweenness unDir,Bridging unDir,Centroid unDir,Closeness unDir,Degree unDir,Eccentricity unDir,EigenVector unDir,Ensembl Gene ID,Ensembl Protein ID,Entrez Gene ID,gene name,log score,name,node type,Radiality unDir,RefSeq mRNA ID,RefSeq Protein ID,score,selected,shared name,Stress unDir,Synonym,Uniprot ID
679,"DNA strand elongation|mitotic recombination|telomere maintenance|regulation of transcription involved in G1/S transition of mitotic cell cycle|anatomical structure homeostasis|double-stranded DNA binding|mismatch repair|DNA-dependent DNA replication|positive regulation of DNA metabolic process|nuclear chromosome|G1/S transition of mitotic cell cycle|DNA replication|telomere organization|transcription-coupled nucleotide-excision repair|phosphatidylinositol-mediated signaling|DNA biosynthetic process|DNA recombination|cell cycle DNA replication|nucleotide-excision repair|telomere maintenance via telomere lengthening|nuclear cell cycle DNA replication|nuclear replication fork|telomere maintenance via semi-conservative replication|receptor tyrosine kinase binding|regulation of DNA metabolic process|structure-specific DNA binding|nuclear chromosome part|inositol lipid-mediated signaling|mismatch repair complex binding|telomere maintenance via recombination|DNA strand elongation involved in DNA replication|replication fork|nucleotide-excision repair, DNA gap filling",GO:0022616|GO:0006312|GO:0000723|GO:0000083|GO:0060249|GO:0003690|GO:0006298|GO:0006261|GO:0051054|GO:0000228|GO:0000082|GO:0006260|GO:0032200|GO:0006283|GO:0048015|GO:0071897|GO:0006310|GO:0044786|GO:0006289|GO:0010833|GO:0033260|GO:0043596|GO:0032201|GO:0030971|GO:0051052|GO:0043566|GO:0044454|GO:0048017|GO:0032404|GO:0000722|GO:0006271|GO:0005657|GO:0006297,711.4944705830512,2.4855859992796514,-33,0.0025974025974025974,124,0.3333333333333333,0.1367403536506621,ENSG00000132646,ENSP00000368458,5111,PCNA,-4.3483054706795725,H__sapiens__2_-Hs:715964,result,2.347639484978541,NM_182649,NP_872590,0.012928702093803979,FALSE,H__sapiens__2_-Hs:715964,"8,588",,PCNA_HUMAN
680,protein dephosphorylation|response to radiation|dephosphorylation,GO:0006470|GO:0009314|GO:0016311,134.09531169835748,4.708030325151303,-86,0.00228310502283105,35,0.3333333333333333,0.0529823974551372,ENSG00000170836,ENSP00000465168,8493,PPM1D,-0.1573606969946374,H__sapiens__2_-Hs:722340,query,2.1201716738197427,NM_003620,NP_003611,0.8543958252251722,FALSE,H__sapiens__2_-Hs:722340,"1,608",Wip1,PPM1D_HUMAN
687,"chromosome, telomeric region|transcription regulatory region DNA binding|DNA duplex unwinding|double-strand break repair via nonhomologous end joining|nuclear chromosome, telomeric region|small conjugating protein ligase binding|telomere maintenance|sequence-specific DNA binding|DNA geometric change|anatomical structure homeostasis|protein-DNA complex|double-stranded DNA binding|regulatory region nucleic acid binding|ubiquitin protein ligase binding|establishment of viral latency|nuclear chromosome|DNA conformation change|positive regulation of cytokine production|type I interferon production|telomere organization|protein C-terminus binding|double-strand break repair|viral latency|regulation of type I interferon production|positive regulation of type I interferon production|regulatory region DNA binding|non-recombinational repair|structure-specific DNA binding|nuclear chromosome part",GO:0000781|GO:0044212|GO:0032508|GO:0006303|GO:0000784|GO:0044389|GO:0000723|GO:0043565|GO:0032392|GO:0060249|GO:0032993|GO:0003690|GO:0001067|GO:0031625|GO:0019043|GO:0000228|GO:0071103|GO:0001819|GO:0032606|GO:0032200|GO:0008022|GO:0006302|GO:0019042|GO:0032479|GO:0032481|GO:0000975|GO:0000726|GO:0043566|GO:0044454,327.164654141609,2.999586500707848,-57,0.0024449877750611247,74,0.5,0.09473325399793416,ENSG00000079246,ENSP00000401318,7520,XRCC5,-4.381569504483095,H__sapiens__2_-Hs:710742,result,2.244635193133047,NM_021141,NP_066964,0.012505715433633935,FALSE,H__sapiens__2_-Hs:710742,"4,436",KUB2,XRCC5_HUMAN
689,cellular response to abiotic stimulus|regulation of endopeptidase activity|positive regulation of endopeptidase activity|cellular response to oxygen levels|regulation of apoptotic signaling pathway|response to oxygen levels|activation of cysteine-type endopeptidase activity involved in apoptotic process|signal transduction in absence of ligand|regulation of peptidase activity|activation of cysteine-type endopeptidase activity|regulation of cysteine-type endopeptidase activity involved in apoptotic process|regulation of extrinsic apoptotic signaling pathway|zymogen activation|cellular response to mechanical stimulus|positive regulation of cysteine-type endopeptidase activity|regulation of cysteine-type endopeptidase activity|positive regulation of peptidase activity|positive regulation of programmed cell death|positive regulation of apoptotic process|extrinsic apoptotic signaling pathway in absence of ligand|regulation of extrinsic apoptotic signaling pathway in absence of ligand|extrinsic apoptotic signaling pathway|cellular response to external stimulus|positive regulation of cell death|positive regulation of cysteine-type endopeptidase activity involved in apoptotic process|response to mechanical stimulus,GO:0071214|GO:0052548|GO:0010950|GO:0071453|GO:2001233|GO:0070482|GO:0006919|GO:0038034|GO:0052547|GO:0097202|GO:0043281|GO:2001236|GO:0031638|GO:0071260|GO:2001056|GO:2000116|GO:0010952|GO:0043068|GO:0043065|GO:0097192|GO:2001239|GO:0097191|GO:0071496|GO:0010942|GO:0043280|GO:0009612,309.3150032217522,2.8092330954276274,-56,0.0024509803921568627,74,0.3333333333333333,0.0902020361287336,ENSG00000026103,ENSP00000425159,355,FAS,-4.453797553976115,H__sapiens__2_-Hs:709734,result,2.2489270386266096,NM_152872,NP_690611,0.011634301086202004,FALSE,H__sapiens__2_-Hs:709734,"3,718",TNFRSF6,TNR6_HUMAN
691,"small conjugating protein ligase activity|ubiquitin-protein ligase activity|Fanconi anaemia nuclear complex|ubiquitin protein ligase binding|acid-amino acid ligase activity|ligase activity, forming carbon-nitrogen bonds|small conjugating protein ligase binding",GO:0019787|GO:0004842|GO:0043240|GO:0031625|GO:0016881|GO:0016879|GO:0044389,88.65369966485976,2.6672947005898755,-84,0.002277904328018223,43,0.3333333333333333,0.06886346094964524,ENSG00000115392,ENSP00000441431,55120,FANCL,-4.459362876280552,H__sapiens__2_-Hs:713736,result,2.11587982832618,NM_018062,NP_060532,0.011569732290605927,FALSE,H__sapiens__2_-Hs:713736,"1,360",Pog,Q9NW38
693,establishment of protein localization to mitochondrion|mitochondrion organization,GO:0072655|GO:0007005,85.45156094930017,5.469278623558441,-98,0.0022222222222222222,26,0.3333333333333333,0.03707465604067254,ENSG00000113013,ENSP00000429475,3313,HSPA9,-4.467901665978676,H__sapiens__2_-Hs:713447,result,2.0686695278969958,NM_004134,NP_004125,0.011471361361742094,FALSE,H__sapiens__2_-Hs:713447,922,PBP74,P38646
695,nuclear division|meiosis I|reciprocal meiotic recombination|organelle fission|meiotic nuclear division|cellular process involved in reproduction|DNA recombination|reciprocal DNA recombination|meiotic cell cycle,GO:0000280|GO:0007127|GO:0007131|GO:0048285|GO:0007126|GO:0048610|GO:0006310|GO:0035825|GO:0051321,355.86818681680006,6.260983317807631,-66,0.0023923444976076554,49,0.5,0.0716705489388213,ENSG00000182185,ENSP00000452044,5890,RAD51B,-4.476745463423011,H__sapiens__2_-Hs:724693,result,2.2060085836909873,NM_133510,NP_598194,0.011370358249292056,FALSE,H__sapiens__2_-Hs:724693,"4,024",REC2,RA51B_HUMAN
697,"small conjugating protein ligase activity|ubiquitin-protein ligase activity|protein polyubiquitination|ubiquitin protein ligase binding|response to steroid hormone|transcription coactivator activity|response to organic cyclic compound|acid-amino acid ligase activity|protein K11-linked ubiquitination|ligase activity, forming carbon-nitrogen bonds|small conjugating protein ligase binding|response to lipid",GO:0019787|GO:0004842|GO:0000209|GO:0031625|GO:0048545|GO:0003713|GO:0014070|GO:0016881|GO:0070979|GO:0016879|GO:0044389|GO:0033993,65.7692827770062,4.837098898777562,-92,0.0022271714922048997,25,0.3333333333333333,0.0406123144941981,ENSG00000185651,ENSP00000445931,7332,UBE2L3,-4.548504845497288,H__sapiens__2_-Hs:725597,result,2.072961373390558,NM_003347,NP_003338,0.010583015804381035,FALSE,H__sapiens__2_-Hs:725597,754,UBCH7,UB2L3_HUMAN
699,"steroid hormone receptor binding|nuclear chromatin|transcription regulatory region DNA binding|signal transduction by p53 class mediator|intrinsic apoptotic signaling pathway|regulation of DNA damage response, signal transduction by p53 class mediator|regulation of DNA binding|chromatin|regulation of apoptotic signaling pathway|regulation of intrinsic apoptotic signaling pathway|transcription factor complex|intrinsic apoptotic signaling pathway in response to DNA damage|regulation of binding|nuclear hormone receptor binding|regulatory region nucleic acid binding|intrinsic apoptotic signaling pathway by p53 class mediator|covalent chromatin modification|transcription coactivator activity|regulation of signal transduction by p53 class mediator|negative regulation of binding|regulation of intrinsic apoptotic signaling pathway in response to DNA damage|nuclear chromosome|negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage|signal transduction in response to DNA damage|hormone receptor binding|negative regulation of response to DNA damage stimulus|histone modification|intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator|chromatin binding|negative regulation of apoptotic signaling pathway|regulation of protein binding|DNA damage response, signal transduction by p53 class mediator|regulation of response to DNA damage stimulus|positive regulation of sequence-specific DNA binding transcription factor activity|muscle cell development|regulatory region DNA binding|negative regulation of protein binding|regulation of cellular response to stress|androgen receptor binding|nuclear chromosome part|negative regulation of intracellular signal transduction|p53 binding|negative regulation of intrinsic apoptotic signaling pathway|negative regulation of DNA binding",GO:0035258|GO:0000790|GO:0044212|GO:0072331|GO:0097193|GO:0043516|GO:0051101|GO:0000785|GO:2001233|GO:2001242|GO:0005667|GO:0008630|GO:0051098|GO:0035257|GO:0001067|GO:0072332|GO:0016569|GO:0003713|GO:1901796|GO:0051100|GO:1902229|GO:0000228|GO:1902230|GO:0042770|GO:0051427|GO:2001021|GO:0016570|GO:0042771|GO:0003682|GO:2001234|GO:0043393|GO:0030330|GO:2001020|GO:0051091|GO:0055001|GO:0000975|GO:0032091|GO:0080135|GO:0050681|GO:0044454|GO:1902532|GO:0002039|GO:2001243|GO:0043392,345.354343161533,4.4278015333866065,-61,0.002421307506053269,59,0.5,0.07939202288278216,ENSG00000004487,ENSP00000473297,23028,KDM1A,-4.677345156707039,H__sapiens__2_-Hs:709326,result,2.227467811158798,NM_015013,NP_055828,0.00930368094394518,FALSE,H__sapiens__2_-Hs:709326,"4,122",LSD1,O60341
700,response to peptide|cellular response to peptide hormone stimulus|response to peptide hormone|phosphatidylinositol kinase activity|response to insulin|1-phosphatidylinositol-3-kinase activity|phosphatidylinositol 3-kinase activity|cellular response to insulin stimulus|cellular response to peptide|phosphatidylinositol metabolic process|phosphatidylinositol-3-phosphate biosynthetic process|insulin receptor signaling pathway|phosphatidylinositol biosynthetic process,GO:1901652|GO:0071375|GO:0043434|GO:0052742|GO:0032868|GO:0016303|GO:0035004|GO:0032869|GO:1901653|GO:0046488|GO:0036092|GO:0008286|GO:0006661,268.4585389505809,6.118275454330738,-91,0.0022522522522522522,34,0.3333333333333333,0.036095176901074603,ENSG00000117461,ENSP00000439913,8503,PIK3R3,-3.696818242540989,H__sapiens__2_-Hs:714028,result,2.0944206008583692,NM_003629,NP_003620,0.024802316013238013,FALSE,H__sapiens__2_-Hs:714028,"2,980",,Q92569
704,neurotrophin TRK receptor signaling pathway|toll-like receptor 5 signaling pathway|regulation of ubiquitin-protein ligase activity|regulation of innate immune response|positive regulation of protein ubiquitination|G2/M transition of mitotic cell cycle|cell cycle G2/M phase transition|toll-like receptor TLR1:TLR2 signaling pathway|protein serine/threonine kinase activity|stress-activated protein kinase signaling cascade|toll-like receptor 3 signaling pathway|cellular response to insulin stimulus|toll-like receptor 2 signaling pathway|positive regulation of innate immune response|Fc receptor signaling pathway|cellular response to fibroblast growth factor stimulus|positive regulation of protein serine/threonine kinase activity|DNA replication|fibroblast growth factor receptor signaling pathway|regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle|toll-like receptor 4 signaling pathway|ERBB signaling pathway|response to fibroblast growth factor|nuclear envelope disassembly|toll-like receptor 9 signaling pathway|cellular response to peptide|proteasomal protein catabolic process|regulation of MAP kinase activity|cellular response to peptide hormone stimulus|MyD88-dependent toll-like receptor signaling pathway|membrane disassembly|microtubule cytoskeleton organization|centrosome cycle|response to peptide hormone|cellular process involved in reproduction|MyD88-independent toll-like receptor signaling pathway|response to insulin|regulation of transcription involved in G1/S transition of mitotic cell cycle|positive regulation of ligase activity|nuclear envelope organization|Fc-epsilon receptor signaling pathway|stress-activated MAPK cascade|innate immune response-activating signal transduction|nucleus organization|centrosome organization|regulation of protein ubiquitination|toll-like receptor TLR6:TLR2 signaling pathway|peptidyl-serine modification|epidermal growth factor receptor signaling pathway|proteasome-mediated ubiquitin-dependent protein catabolic process|mitotic nuclear envelope disassembly|insulin receptor signaling pathway|anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process|activation of innate immune response|G1/S transition of mitotic cell cycle|response to peptide|peptidyl-serine phosphorylation|positive regulation of defense response|toll-like receptor 10 signaling pathway|positive regulation of MAPK cascade|neurotrophin signaling pathway|regulation of protein serine/threonine kinase activity|microtubule organizing center organization|TRIF-dependent toll-like receptor signaling pathway|immune response-regulating cell surface receptor signaling pathway|regulation of ligase activity|toll-like receptor signaling pathway|activation of protein kinase activity|pattern recognition receptor signaling pathway,GO:0048011|GO:0034146|GO:0051438|GO:0045088|GO:0031398|GO:0000086|GO:0044839|GO:0038123|GO:0004674|GO:0031098|GO:0034138|GO:0032869|GO:0034134|GO:0045089|GO:0038093|GO:0044344|GO:0071902|GO:0006260|GO:0008543|GO:0051439|GO:0034142|GO:0038127|GO:0071774|GO:0051081|GO:0034162|GO:1901653|GO:0010498|GO:0043405|GO:0071375|GO:0002755|GO:0030397|GO:0000226|GO:0007098|GO:0043434|GO:0048610|GO:0002756|GO:0032868|GO:0000083|GO:0051351|GO:0006998|GO:0038095|GO:0051403|GO:0002758|GO:0006997|GO:0051297|GO:0031396|GO:0038124|GO:0018209|GO:0007173|GO:0043161|GO:0007077|GO:0008286|GO:0031145|GO:0002218|GO:0000082|GO:1901652|GO:0018105|GO:0031349|GO:0034166|GO:0043410|GO:0038179|GO:0071900|GO:0031023|GO:0035666|GO:0002768|GO:0051340|GO:0002224|GO:0032147|GO:0002221,438.07095287024174,2.3704105915968743,-46,0.002512562814070352,101,0.5,0.11931813067445164,ENSG00000170312,ENSP00000430665,983,CDK1,-4.695624605106506,H__sapiens__2_-Hs:722217,result,2.291845493562232,NM_033379,NP_203698,0.009135159718153374,FALSE,H__sapiens__2_-Hs:722217,"6,662",CDC28A,P06493
705,regulation of protein processing|neurotrophin TRK receptor signaling pathway|regulation of proteasomal protein catabolic process|negative regulation of mitotic cell cycle phase transition|regulation of proteasomal ubiquitin-dependent protein catabolic process|hippocampus development|cellular carbohydrate metabolic process|Fc receptor signaling pathway|cellular response to fibroblast growth factor stimulus|negative regulation of cell cycle process|regulation of nuclear division|positive regulation of protein catabolic process|regulation of phosphatidylinositol 3-kinase signaling|positive regulation of proteasomal ubiquitin-dependent protein catabolic process|protein stabilization|regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle|regulation of cell morphogenesis|mitosis|response to fibroblast growth factor|positive regulation of mitotic cell cycle phase transition|organelle fission|proteasomal protein catabolic process|antigen receptor-mediated signaling pathway|immune response-activating cell surface receptor signaling pathway|regulation of growth|regulation of proteolysis|positive regulation of cellular catabolic process|negative regulation of growth|regulation of protein kinase B signaling|Fc-epsilon receptor signaling pathway|positive regulation of cell cycle process|regulation of protein ubiquitination|protein kinase B signaling|negative regulation of cellular component movement|regulation of mitotic cell cycle phase transition|negative regulation of kinase activity|regulation of cell division|proteasome-mediated ubiquitin-dependent protein catabolic process|G1/S transition of mitotic cell cycle|neurotrophin signaling pathway|regulation of G1/S transition of mitotic cell cycle|negative regulation of cell differentiation|regulation of cell-matrix adhesion|positive regulation of cell cycle|nuclear division|negative regulation of protein kinase activity|negative regulation of G1/S transition of mitotic cell cycle|negative regulation of cell development|positive regulation of organelle organization|T cell receptor signaling pathway|regulation of ubiquitin-protein ligase activity|positive regulation of protein ubiquitination|regulation of cell-substrate adhesion|negative regulation of phosphate metabolic process|cell-matrix adhesion|phosphatidylinositol metabolic process|negative regulation of multicellular organismal process|fibroblast growth factor receptor signaling pathway|positive regulation of proteasomal protein catabolic process|regulation of cell cycle phase transition|positive regulation of sequence-specific DNA binding transcription factor activity|ERBB signaling pathway|cell-substrate adhesion|protein dephosphorylation|negative regulation of intracellular signal transduction|negative regulation of cell cycle phase transition|positive regulation of proteolysis|phosphatidylinositol biosynthetic process|negative regulation of cell cycle|protein ubiquitination involved in ubiquitin-dependent protein catabolic process|regulation of cell adhesion|negative regulation of cell-substrate adhesion|regulation of mitotic cell cycle|positive regulation of ligase activity|regulation of protein stability|phosphatidylinositol 3-kinase signaling|regulation of protein catabolic process|epidermal growth factor receptor signaling pathway|negative regulation of phosphorylation|limbic system development|anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process|dephosphorylation|negative regulation of cyclin-dependent protein serine/threonine kinase activity|negative regulation of protein phosphorylation|negative regulation of cell adhesion|regulation of protein serine/threonine kinase activity|posttranscriptional regulation of gene expression|negative regulation of cell-matrix adhesion|phosphatidylinositol-mediated signaling|positive regulation of cell cycle phase transition|positive regulation of protein processing|positive regulation of nuclear division|immune response-regulating cell surface receptor signaling pathway|positive regulation of catabolic process|regulation of cell morphogenesis involved in differentiation|positive regulation of mitosis|negative regulation of protein serine/threonine kinase activity|regulation of ligase activity|regulation of cyclin-dependent protein serine/threonine kinase activity|regulation of mitosis|inositol lipid-mediated signaling|negative regulation of cellular component organization|negative regulation of phosphorus metabolic process|negative regulation of transferase activity,GO:0070613|GO:0048011|GO:0061136|GO:1901991|GO:0032434|GO:0021766|GO:0044262|GO:0038093|GO:0044344|GO:0010948|GO:0051783|GO:0045732|GO:0014066|GO:0032436|GO:0050821|GO:0051439|GO:0022604|GO:0007067|GO:0071774|GO:1901992|GO:0048285|GO:0010498|GO:0050851|GO:0002429|GO:0040008|GO:0030162|GO:0031331|GO:0045926|GO:0051896|GO:0038095|GO:0090068|GO:0031396|GO:0043491|GO:0051271|GO:1901990|GO:0033673|GO:0051302|GO:0043161|GO:0000082|GO:0038179|GO:2000045|GO:0045596|GO:0001952|GO:0045787|GO:0000280|GO:0006469|GO:2000134|GO:0010721|GO:0010638|GO:0050852|GO:0051438|GO:0031398|GO:0010810|GO:0045936|GO:0007160|GO:0046488|GO:0051241|GO:0008543|GO:1901800|GO:1901987|GO:0051091|GO:0038127|GO:0031589|GO:0006470|GO:1902532|GO:1901988|GO:0045862|GO:0006661|GO:0045786|GO:0042787|GO:0030155|GO:0010812|GO:0007346|GO:0051351|GO:0031647|GO:0014065|GO:0042176|GO:0007173|GO:0042326|GO:0021761|GO:0031145|GO:0016311|GO:0045736|GO:0001933|GO:0007162|GO:0071900|GO:0010608|GO:0001953|GO:0048015|GO:1901989|GO:0010954|GO:0051785|GO:0002768|GO:0009896|GO:0010769|GO:0045840|GO:0071901|GO:0051340|GO:0000079|GO:0007088|GO:0048017|GO:0051129|GO:0010563|GO:0051348,438.7926656672865,5.617911265588629,-72,0.0023584905660377358,51,0.3333333333333333,0.05894456315780901,ENSG00000171862,ENSP00000361021,5728,PTEN,-0.24962151086739326,H__sapiens__2_-Hs:722602,query,2.180257510729614,NM_000314,NP_000305,0.7790956064944743,FALSE,H__sapiens__2_-Hs:722602,"4,882",PTEN1,PTEN_HUMAN
713,"positive regulation of organelle organization|membrane disassembly|microtubule cytoskeleton organization|regulation of ubiquitin-protein ligase activity|positive regulation of protein ubiquitination|negative regulation of mitotic cell cycle phase transition|regulation of mitotic cell cycle|condensed chromosome, centromeric region|positive regulation of mitotic cell cycle|G2/M transition of mitotic cell cycle|cell cycle checkpoint|cell cycle G2/M phase transition|condensed nuclear chromosome|positive regulation of ligase activity|nuclear envelope organization|protein-DNA complex|nucleus organization|regulation of protein ubiquitination|regulation of mitotic cell cycle phase transition|proteasome-mediated ubiquitin-dependent protein catabolic process|mitotic nuclear envelope disassembly|nuclear chromosome|anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process|negative regulation of cell cycle process|G1/S transition of mitotic cell cycle|negative regulation of organelle organization|regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle|protein kinase binding|regulation of cell cycle phase transition|mitosis|positive regulation of cell cycle|nuclear division|mitotic cell cycle checkpoint|regulation of ligase activity|condensed chromosome|nuclear envelope disassembly|organelle fission|nuclear chromosome part|negative regulation of cellular component organization|proteasomal protein catabolic process|negative regulation of cell cycle phase transition",GO:0010638|GO:0030397|GO:0000226|GO:0051438|GO:0031398|GO:1901991|GO:0007346|GO:0000779|GO:0045931|GO:0000086|GO:0000075|GO:0044839|GO:0000794|GO:0051351|GO:0006998|GO:0032993|GO:0006997|GO:0031396|GO:1901990|GO:0043161|GO:0007077|GO:0000228|GO:0031145|GO:0010948|GO:0000082|GO:0010639|GO:0051439|GO:0019901|GO:1901987|GO:0007067|GO:0045787|GO:0000280|GO:0007093|GO:0051340|GO:0000793|GO:0051081|GO:0048285|GO:0044454|GO:0051129|GO:0010498|GO:1901988,430.3849645966114,1.9633397335915976,-49,0.0024937655860349127,107,0.3333333333333333,0.11611915964265886,ENSG00000134057,ENSP00000426230,891,CCNB1,-4.717602791451532,H__sapiens__2_-Hs:716164,result,2.278969957081545,NM_031966,NP_114172,0.008936575727170104,FALSE,H__sapiens__2_-Hs:716164,"6,218",CCNB,P14635
723,transcription from RNA polymerase III promoter|sequence-specific DNA binding,GO:0006383|GO:0043565,177.15318696481094,4.439051139068298,-77,0.002325581395348837,43,0.3333333333333333,0.05906704561877191,ENSG00000143190,ENSP00000453094,5451,POU2F1,-4.728211539353208,H__sapiens__2_-Hs:717694,result,2.1545064377682404,NM_002697,NP_002688,0.008842270960388032,FALSE,H__sapiens__2_-Hs:717694,"2,088",OTF1,PO2F1_HUMAN
725,DNA replication|regulation of protein serine/threonine kinase activity|regulation of mitotic cell cycle|protein kinase binding|G2/M transition of mitotic cell cycle|cell cycle G2/M phase transition|mitosis|nuclear division|protein dephosphorylation|regulation of cyclin-dependent protein serine/threonine kinase activity|organelle fission|regulation of mitosis|regulation of cell division|dephosphorylation|regulation of nuclear division,GO:0006260|GO:0071900|GO:0007346|GO:0019901|GO:0000086|GO:0044839|GO:0007067|GO:0000280|GO:0006470|GO:0000079|GO:0048285|GO:0007088|GO:0051302|GO:0016311|GO:0051783,192.60656606298116,3.3270754074485396,-77,0.0023148148148148147,52,0.3333333333333333,0.07130403663389875,ENSG00000158402,ENSP00000427251,995,CDC25C,-4.872035248347367,H__sapiens__2_-Hs:719593,result,2.1459227467811157,NM_022809,NP_073720,0.0076577639655426855,FALSE,H__sapiens__2_-Hs:719593,"2,616",PPP1R60,P30307
730,DNA replication|cellular response to abiotic stimulus|regulation of protein serine/threonine kinase activity|cellular response to light stimulus|cellular response to UV|protein kinase binding|G2/M transition of mitotic cell cycle|cell cycle G2/M phase transition|response to radiation|regulation of cyclin-dependent protein serine/threonine kinase activity|response to light stimulus|response to UV|G1/S transition of mitotic cell cycle|cellular response to radiation,GO:0006260|GO:0071214|GO:0071900|GO:0071482|GO:0034644|GO:0019901|GO:0000086|GO:0044839|GO:0009314|GO:0000079|GO:0009416|GO:0009411|GO:0000082|GO:0071478,114.77311080202155,1.866586877515147,-75,0.002325581395348837,61,0.3333333333333333,0.08256562143507479,ENSG00000164045,ENSP00000416483,993,CDC25A,-4.874941341199842,H__sapiens__2_-Hs:720614,result,2.1545064377682404,NM_201567,NP_963861,0.0076355420974618116,FALSE,H__sapiens__2_-Hs:720614,"1,562",,P30304
733,G2/M transition of mitotic cell cycle|cell cycle G2/M phase transition|G1/S transition of mitotic cell cycle,GO:0000086|GO:0044839|GO:0000082,178.81059860966698,3.1969247588458116,-75,0.00234192037470726,54,0.3333333333333333,0.08060018808226521,ENSG00000166483,ENSP00000435945,7465,WEE1,-5.037649331410087,H__sapiens__2_-Hs:721278,result,2.167381974248927,NM_003390,NP_003381,0.006488983854953445,FALSE,H__sapiens__2_-Hs:721278,"2,624",,WEE1_HUMAN
